continent;location;date;new_tests;total_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;new_vaccinations_smoothed_per_million;stringency_index;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index
Africa;Guinea;2020/12/08;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/09;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/10;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/11;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/12;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/13;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/14;;;;;;;;;;;;;;;;;;;43,52;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/15;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/16;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/17;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/18;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/19;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/20;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/21;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/22;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/23;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/24;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/25;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/26;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/27;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/28;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/29;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/30;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea;2020/12/31;;;;;;;;;;;;;;;;;;;40,74;51,755;19;3,135;1,733;1998,926;35,3;336,717;2,42;;;17,45;0,3;61,6;0,477
Africa;Guinea-Bissau;2020/03/25;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/03/26;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/03/27;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/03/28;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/03/29;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/03/30;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/03/31;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/01;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/02;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/03;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/04;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/05;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/06;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/07;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/08;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/09;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/10;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/11;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/12;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/13;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/14;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/15;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/16;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/17;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/18;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/19;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/20;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/21;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/22;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/23;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/24;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/25;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/26;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/27;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/28;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/29;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/04/30;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/01;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/02;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/03;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/04;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/05;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/06;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/07;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/08;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/09;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/10;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/11;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/12;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/13;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/14;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/15;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/16;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/17;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/18;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/19;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/20;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/21;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/22;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/23;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/24;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/25;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/26;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/27;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/28;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/29;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/30;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/05/31;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/01;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/02;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/03;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/04;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/05;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/06;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/07;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/08;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/09;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/10;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/11;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/12;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/13;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/14;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/15;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/16;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/17;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/18;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/19;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/20;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/21;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/22;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/23;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/24;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/25;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/26;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/27;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/28;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/29;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/06/30;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/01;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/02;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/03;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/04;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/05;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/06;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/07;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/08;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/09;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/10;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/11;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/12;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/13;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/14;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/15;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/16;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/17;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/18;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/19;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/20;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/21;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/22;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/23;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/24;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/25;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/26;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/27;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/28;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/29;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/30;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/07/31;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/08/01;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
Africa;Guinea-Bissau;2020/08/02;;;;;;;;;;;;;;;;;;;;66,191;19,4;3,002;1,565;1548,675;67,1;382,474;2,42;;;6,403;;58,32;0,48
